date,research_window_id,drawdown_recovery_score,qqq_drawdown_126d,qqq_drawdown_recovery_20d,days_since_60d_low,recovery_from_60d_low,qqq_reclaim_recent_high_20d,qqq_recovery_speed_20d,do_not_de_risk_label,do_not_de_risk_score,do_not_de_risk_confidence,label_confidence,false_risk_off_cost_proxy,missed_upside_proxy,constructive_return_delta_vs_neutral,risk_on_return_delta_vs_neutral,do_not_de_risk_probability,re_risk_allowed_probability,do_not_de_risk_label_v3,confidence,confidence_band,validity_days,allowed_usage,blocked_usage,can_emit_weights,promotion_allowed,broker_action
2021-02-22,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.057252,0.0,0.0,0.0,0.0,-0.00289775,-0.0055055,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-02-23,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.057822,0.0,0.0,0.0,0.0,-0.003214,-0.0060618749999999996,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-02-24,exact_three_asset_validated,0.47338,0.0,0.0,0.01666667,0.0,0.0,0.0,False,-0.066513,0.0,0.0,0.0,0.0,-0.00843425,-0.015197249999999999,0.47338,0.47338,False,0.053239999999999954,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-02-25,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.053681,0.0,0.0,0.0,0.0,-0.001318125,-0.002695125,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-02-26,exact_three_asset_validated,0.485108,0.0,0.0,0.01666667,0.0,0.0,0.00020967,False,-0.049573,0.0,0.0,0.000876125,0.0010925,0.000876125,0.0010925,0.485108,0.485108,False,0.029784000000000033,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-01,exact_three_asset_validated,0.52513,0.0,0.0,0.03333333,0.0,0.0,0.00172027,False,-0.052667,0.0,0.0,0.0,0.0,-0.00528875,-0.009655125,0.52513,0.52513,False,0.05025999999999997,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-02,exact_three_asset_validated,0.495346,0.0,0.0,0.05,0.0,0.0,0.00088985,False,-0.026607,0.0,0.0,0.0,0.0,-0.00292525,-0.005452875,0.495346,0.495346,False,0.009307999999999983,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-03,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.008074,0.0,0.1875,0.006858125,0.011794250000000001,0.006858125,0.011794250000000001,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-04,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002656,1.0,0.648131,0.014638375,0.02565125,0.014638375,0.02565125,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-05,exact_three_asset_validated,0.508749,0.0,0.0,0.01666667,0.01504704,0.0,0.00075235,True,0.003999,1.0,0.704519,0.0158215,0.027764375,0.0158215,0.027764375,0.508749,0.508749,False,0.017498000000000014,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-08,exact_three_asset_validated,0.47971,0.0,0.0,0.0,0.0,0.0,0.0,True,0.011886,1.0,0.8125,0.022774,0.0402895,0.022774,0.0402895,0.47971,0.47971,False,0.04057999999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-09,exact_three_asset_validated,0.564594,0.0,0.0,0.01666667,0.03943109,0.0,0.00197155,True,0.001816,1.0,0.625,0.014014249999999999,0.024674750000000002,0.014014249999999999,0.024674750000000002,0.564594,0.564594,True,0.12918800000000008,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-10,exact_three_asset_validated,0.553363,0.0,0.0,0.03333333,0.03646945,0.0,0.00182347,True,0.004247,0.968725,0.715158,0.017179,0.0303205,0.017179,0.0303205,0.553363,0.553363,True,0.1067260000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-11,exact_three_asset_validated,0.61169,0.0,0.0,0.05,0.06033473,0.0,0.00301674,True,0.000885,1.0,0.5625,0.013199875,0.023231,0.013199875,0.023231,0.61169,0.61169,True,0.2233799999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-12,exact_three_asset_validated,0.589476,0.0,0.0,0.06666667,0.05175976,0.0,0.00258799,True,0.00273,1.0,0.674188,0.014839,0.02617375,0.014839,0.02617375,0.589476,0.589476,True,0.178952,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-15,exact_three_asset_validated,0.613552,0.0,0.0,0.08333333,0.06298643,0.0,0.00314932,True,0.002999,1.0,0.685118,0.015063125,0.0265635,0.015063125,0.0265635,0.613552,0.613552,True,0.22710399999999997,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-16,exact_three_asset_validated,0.626768,0.0,0.0,0.1,0.06880639,0.0,0.00344032,False,-0.001697,0.0,0.3125,0.010947375,0.019226374999999997,0.010947375,0.019226374999999997,0.626768,0.626768,True,0.253536,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-17,exact_three_asset_validated,0.632601,0.0,0.0,0.11666667,0.07321441,0.0,0.00366072,True,0.004296,1.0,0.625,0.013457375,0.023652375,0.013457375,0.023652375,0.632601,0.632601,True,0.26520199999999994,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-18,exact_three_asset_validated,0.550633,0.0,0.0,0.13333333,0.04036091,0.0,0.00201805,True,0.017731,1.0,0.986801,0.0213845,0.0379305,0.0213845,0.0379305,0.550633,0.550633,True,0.10126600000000008,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-19,exact_three_asset_validated,0.481013,-0.03390695,0.0,0.15,0.0440113,0.0,0.00220056,True,0.012188,1.0,0.971348,0.01818725,0.032121000000000004,0.01818725,0.032121000000000004,0.481013,0.481013,False,0.03797399999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-22,exact_three_asset_validated,0.553363,-0.01580625,0.0,0.16666667,0.06357187,0.0,0.00317859,True,0.006124,1.0,0.65625,0.01205325,0.021234375,0.01205325,0.021234375,0.553363,0.553363,True,0.1067260000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-23,exact_three_asset_validated,0.53177,-0.02007648,0.0,0.18333333,0.05895723,0.0,0.00294786,True,0.010413,1.0,0.809267,0.01513725,0.026719625,0.01513725,0.026719625,0.53177,0.53177,False,0.06353999999999993,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-24,exact_three_asset_validated,0.463639,-0.03661568,0.0,0.2,0.0410841,0.0,0.0020542,True,0.009535,1.0,0.817132,0.01630625,0.028821125,0.01630625,0.028821125,0.463639,0.463639,False,0.07272199999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-25,exact_three_asset_validated,0.454145,-0.03827279,0.0,0.21666667,0.03929334,0.0,0.00196467,True,0.014788,1.0,0.921802,0.01975725,0.035009,0.01975725,0.035009,0.454145,0.454145,False,0.09170999999999996,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-26,exact_three_asset_validated,0.511417,-0.02386871,0.0,0.23333333,0.05485915,0.0,0.00274296,True,0.011301,1.0,0.84375,0.017779625,0.03148325,0.017779625,0.03148325,0.511417,0.511417,False,0.02283400000000002,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-29,exact_three_asset_validated,0.508377,-0.02412365,0.0,0.25,0.05458365,0.0,0.00272918,True,0.010177,1.0,0.820161,0.0167455,0.029643875,0.0167455,0.029643875,0.508377,0.508377,False,0.016753999999999936,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-30,exact_three_asset_validated,0.487156,-0.02903123,0.0,0.26666667,0.04928025,0.0,0.00246401,True,0.010813,1.0,0.821929,0.01711775,0.030259125,0.01711775,0.030259125,0.487156,0.487156,False,0.025688000000000044,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-03-31,exact_three_asset_validated,0.548275,-0.01418101,0.0,0.28333333,0.06532819,0.0,0.00326641,True,0.006421,1.0,0.754596,0.0143195,0.025290375,0.0143195,0.025290375,0.548275,0.548275,False,0.09654999999999991,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-01,exact_three_asset_validated,0.713018,0.0,0.0,0.3,0.08347682,1.0,0.00417384,True,0.001261,1.0,0.552454,0.008905999999999999,0.0156695,0.008905999999999999,0.0156695,0.713018,0.713018,True,0.4260360000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-05,exact_three_asset_validated,0.74516,0.0,0.0,0.31666667,0.10510366,1.0,0.00525518,False,-0.008042,0.0,0.09375,0.00322575,0.005603625,0.00322575,0.005603625,0.74516,0.74516,True,0.4903200000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-06,exact_three_asset_validated,0.6138,-0.00068557,0.0,0.33333333,0.10434603,0.0,0.00327441,False,-0.024624,0.0,0.0,0.0,0.0,-0.0005195,-0.0009827500000000001,0.6138,0.6138,True,0.22760000000000002,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-07,exact_three_asset_validated,0.716555,0.0,0.0,0.35,0.10703216,1.0,0.00340399,False,-0.028746,0.0,0.0,0.0,0.0,-0.001857375,-0.003377,0.716555,0.716555,True,0.4331100000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-08,exact_three_asset_validated,0.734487,0.0,0.0,0.36666667,0.11856877,1.0,0.00381391,False,-0.029805,0.0,0.0,0.0,0.0,-0.00245975,-0.004450625,0.734487,0.734487,True,0.468974,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-09,exact_three_asset_validated,0.745594,0.0,0.0,0.38333333,0.12535299,1.0,0.0041403,False,-0.029019,0.0,0.0,0.0,0.0,-0.0020366250000000002,-0.003715875,0.745594,0.745594,True,0.49118799999999996,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-12,exact_three_asset_validated,0.641536,-0.00131587,0.0,0.4,0.12387217,0.0,0.00406905,False,-0.043746,0.0,0.0,0.0,0.0,-0.007141374999999999,-0.01266675,0.641536,0.641536,True,0.283072,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-13,exact_three_asset_validated,0.76241,0.0,0.0,0.41666667,0.13699291,1.0,0.00470029,False,-0.049198,0.0,0.0,0.0,0.0,-0.00974175,-0.017218,0.76241,0.76241,True,0.5248200000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-14,exact_three_asset_validated,0.610759,-0.01199418,0.0,0.43333333,0.1233556,0.0,0.0040442,False,-0.068953,0.0,0.0,0.0,0.0,-0.012578375,-0.022151375,0.610759,0.610759,True,0.2215180000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-15,exact_three_asset_validated,0.764706,0.0,0.0,0.45,0.14036779,1.0,0.00486265,False,-0.071587,0.0,0.0,0.0,0.0,-0.014009875,-0.024656375,0.764706,0.764706,True,0.529412,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-16,exact_three_asset_validated,0.76545,0.0,0.0,0.46666667,0.14171086,1.0,0.00492727,False,-0.063504,0.0,0.0,0.0,0.0,-0.010027625,-0.017787499999999998,0.76545,0.76545,True,0.5308999999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-19,exact_three_asset_validated,0.6707,-0.00916961,0.02473734,0.48333333,0.13124182,0.0,0.00442361,False,-0.062296,0.0,0.0,0.0,0.0,-0.00934725,-0.016579625,0.6707,0.6707,True,0.3413999999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-20,exact_three_asset_validated,0.586808,-0.01637861,-0.00057236,0.5,0.12301123,0.0,0.00402764,False,-0.062154,0.0,0.0,0.0,0.0,-0.009284500000000001,-0.016481875,0.586808,0.586808,True,0.173616,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-21,exact_three_asset_validated,0.655808,-0.00796308,0.0121134,0.51666667,0.13261933,0.0,0.00448988,False,-0.064893,0.0,0.0,0.0,0.0,-0.010735375,-0.018989375,0.655808,0.655808,True,0.3116159999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-22,exact_three_asset_validated,0.611504,-0.0199077,0.01670798,0.53333333,0.11898202,0.0,0.00383379,False,-0.053094,0.0,0.0,0.0,0.0,-0.00434325,-0.00783925,0.611504,0.611504,True,0.2230080000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-23,exact_three_asset_validated,0.66797,-0.00757096,0.03070183,0.55,0.13306702,0.0,0.00399258,False,-0.059915,0.0,0.0,0.0,0.0,-0.008046875,-0.014301375,0.66797,0.66797,True,0.3359399999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-26,exact_three_asset_validated,0.690308,-0.00111604,0.02275267,0.56666667,0.14043667,0.0,0.00434376,False,-0.054018,0.0,0.0,0.0,0.0,-0.0060345,-0.010804875,0.690308,0.690308,True,0.38061600000000007,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-27,exact_three_asset_validated,0.663999,-0.00545954,0.01866411,0.58333333,0.13547765,0.0,0.00410745,False,-0.051847,0.0,0.0,0.0,0.0,-0.004806875,-0.008623625,0.663999,0.663999,True,0.327998,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-28,exact_three_asset_validated,0.629002,-0.00880765,0.02022358,0.6,0.13165507,0.0,0.00311298,False,-0.049183,0.0,0.0,0.0,0.0,-0.003364375,-0.00611425,0.629002,0.629002,True,0.2580039999999999,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-29,exact_three_asset_validated,0.600956,-0.00524839,0.00893261,0.61666667,0.13571871,0.0,0.00241084,False,-0.048578,0.0,0.0,0.0,0.0,-0.00487725,-0.00876775,0.600956,0.600956,True,0.2019120000000001,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-04-30,exact_three_asset_validated,0.474373,-0.01176364,-0.01176364,0.63333333,0.12828018,0.0,0.00108363,False,-0.042179,0.0,0.0,0.0,0.0,-0.002872625,-0.005264375,0.474373,0.474373,False,0.05125400000000002,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-03,exact_three_asset_validated,0.439377,-0.01701204,-0.01701204,0.65,0.12228804,0.0,0.00081234,False,-0.03841,0.0,0.0,0.0,0.0,-0.00242425,-0.004453875,0.439377,0.439377,False,0.12124599999999996,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-04,exact_three_asset_validated,0.352135,-0.03471782,-0.03403225,0.66666667,0.10207315,0.0,0.0,False,-0.03066,0.0,0.0,0.0018587500000000002,0.003052875,0.0018587500000000002,0.003052875,0.352135,0.352135,False,0.29573000000000005,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-05,exact_three_asset_validated,0.338794,-0.03794528,-0.03794528,0.68333333,0.09838832,0.0,0.0,False,-0.033335,0.0,0.0,0.0003855,0.00047637499999999996,0.0003855,0.00047637499999999996,0.338794,0.338794,False,0.32241200000000003,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-06,exact_three_asset_validated,0.37621,-0.03070612,-0.03070612,0.7,0.10665335,0.0,0.00037623,False,-0.029662,0.0,0.0,0.00245375,0.004155625,0.00245375,0.004155625,0.37621,0.37621,False,0.24758000000000002,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-07,exact_three_asset_validated,0.406739,-0.02283353,-0.02283353,0.71666667,0.11564157,0.0,0.00078539,False,-0.015991,0.0,0.0,0.001312125,0.00214425,0.001312125,0.00214425,0.406739,0.406739,False,0.18652199999999997,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-10,exact_three_asset_validated,0.30417,-0.04750701,-0.04619114,0.73333333,0.08747159,0.0,0.0,False,-0.002082,0.0,0.286651,0.007133625,0.012446875,0.007133625,0.012446875,0.30417,0.30417,False,0.39166,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-11,exact_three_asset_validated,0.297158,-0.04883419,-0.04883419,0.75,0.08595633,0.0,0.0,True,0.002938,1.0,0.550431,0.007530125,0.013191625,0.007530125,0.013191625,0.297158,0.297158,False,0.40568400000000004,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-12,exact_three_asset_validated,0.250062,-0.07344735,-0.06145317,0.76666667,0.05785522,0.0,0.0,True,0.013363,1.0,0.895887,0.01609175,0.028403,0.01609175,0.028403,0.250062,0.250062,False,0.499876,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-13,exact_three_asset_validated,0.271345,-0.06629868,-0.06629868,0.78333333,0.06601694,0.0,0.00038577,True,0.01176,1.0,0.809114,0.014928249999999999,0.026394625,0.014928249999999999,0.026394625,0.271345,0.271345,False,0.45731,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-14,exact_three_asset_validated,0.347108,-0.04566706,-0.04566706,0.8,0.08957228,0.0,0.00149912,True,0.007811,1.0,0.65625,0.012047875,0.021261875,0.012047875,0.021261875,0.347108,0.347108,False,0.30578399999999994,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-17,exact_three_asset_validated,0.326508,-0.05145839,-0.04228878,0.81666667,0.08296026,0.0,0.0011866,True,0.007621,1.0,0.65625,0.011920125,0.021040875,0.011920125,0.021040875,0.326508,0.326508,False,0.34698399999999996,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-18,exact_three_asset_validated,0.302805,-0.05788315,-0.04150454,0.83333333,0.07562504,0.0,0.0008399,True,0.008502,1.0,0.71875,0.0127175,0.022489125,0.0127175,0.022489125,0.302805,0.302805,False,0.39439,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-19,exact_three_asset_validated,0.296972,-0.05679727,-0.04883419,0.85,0.0768648,0.0,0.0008985,True,0.012733,1.0,0.814402,0.01541625,0.027283125000000002,0.01541625,0.027283125000000002,0.296972,0.296972,False,0.406056,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-20,exact_three_asset_validated,0.388992,-0.03854855,-0.01864085,0.86666667,0.09769957,0.0,0.00188326,True,0.004885,1.0,0.59375,0.009078375,0.0159785,0.009078375,0.0159785,0.388992,0.388992,False,0.222016,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-21,exact_three_asset_validated,0.346178,-0.04385727,-0.03628631,0.88333333,0.09163854,0.0,0.00159678,True,0.007455,1.0,0.65625,0.011789125,0.020791125,0.011789125,0.020791125,0.346178,0.346178,False,0.30764400000000003,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-24,exact_three_asset_validated,0.423244,-0.02778029,-0.02666425,0.9,0.1099938,0.0,0.00246435,True,0.006008,1.0,0.625,0.010072125,0.017758375,0.010072125,0.017758375,0.423244,0.423244,False,0.15351199999999998,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-25,exact_three_asset_validated,0.428456,-0.02645311,-0.02099358,0.91666667,0.11150906,0.0,0.00253597,True,0.005802,1.0,0.625,0.0098655,0.017368375000000002,0.0098655,0.017368375000000002,0.428456,0.428456,False,0.143088,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-26,exact_three_asset_validated,0.445396,-0.02304467,-0.01423702,0.93333333,0.11540051,0.0,0.0027199,True,0.006715,1.0,0.625,0.010500875,0.018510375,0.010500875,0.018510375,0.445396,0.445396,False,0.10920799999999997,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-27,exact_three_asset_validated,0.415364,-0.02669442,-0.02144602,0.95,0.11123356,0.0,0.00252295,True,0.008364,1.0,0.768809,0.011080625,0.01958425,0.011080625,0.01958425,0.415364,0.415364,False,0.16927199999999998,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-05-28,exact_three_asset_validated,0.431559,-0.02361777,-0.01185413,0.96666667,0.11474619,0.0,0.00268898,True,0.012091,1.0,0.913621,0.0131725,0.023266250000000002,0.0131725,0.023266250000000002,0.431559,0.431559,False,0.13688199999999995,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-06-01,exact_three_asset_validated,0.408104,-0.0268754,-0.00986336,0.98333333,0.11102693,0.0,0.00251318,True,0.014488,1.0,0.953147,0.014806999999999999,0.0261865,0.014806999999999999,0.0261865,0.408104,0.408104,False,0.18379199999999996,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-06-02,exact_three_asset_validated,0.44248,-0.02497512,0.00974271,0.96666667,0.07402731,0.0,0.00261573,True,0.013194,1.0,0.941216,0.01400375,0.024788625,0.01400375,0.024788625,0.44248,0.44248,False,0.11504000000000003,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-06-03,exact_three_asset_validated,0.370998,-0.03510994,0.00283534,0.98333333,0.06286341,0.0,0.00206882,True,0.017761,1.0,0.98054,0.016593,0.0294045,0.016593,0.0294045,0.370998,0.370998,False,0.258004,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-06-04,exact_three_asset_validated,0.595123,-0.0187615,0.01194462,0.81666667,0.07793499,1.0,0.00295104,True,0.015446,1.0,0.973264,0.01526075,0.02699025,0.01526075,0.02699025,0.595123,0.595123,True,0.19024599999999992,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
2021-06-07,exact_three_asset_validated,0.596612,-0.01583567,0.00699786,0.83333333,0.08114914,1.0,0.00310893,True,0.015985,1.0,0.975532,0.015578999999999999,0.02758275,0.015578999999999999,0.02758275,0.596612,0.596612,True,0.19322400000000006,review,20,"defensive_channel,neutral_recovery,defensive_overlay_exit_review","add_risk,growth_overlay,TQQQ_allocation,broker,promotion",False,False,none
